,phrases,frequency,English
3186,product came differ announc call,1,
3187,product came differ size request,1,
3188,product came differ the imag,1,
3189,product came differ what ask,1,
3190,product came differ without advertis,1,
3191,product came dirti without the,1,
3192,product came fade one aspect,1,
3193,product came fake step two,1,
3194,product came faulti break call,1,
3195,product came incomplet miss piec,1,
3196,product came malfunct tri return,1,
3197,product came miss greater knife,1,
3198,product came miss one when,1,
3199,product came not bought includ,1,
3200,product came number the wrong,1,
3201,product came origin box without,1,
3202,product came poor condit seem,1,
3203,product came rape am wait,1,
3204,product came the differ height,1,
3205,product came the free market,1,
3206,product came the label glu,1,
3207,product came the ship box,1,
3208,product came the stipul deadlin,1,
3209,product came the vote seal,1,
3210,product came the wrong color,3,
3211,product came total differ the,1,
3212,product came total wrong have,1,
3213,product came toy box tear,1,
3214,product came wa what had,1,
3215,product came wrap an inappropri,1,
3216,product came wrong anoth are,1,
3217,product came wrong anoth model,1,
3218,product came wrong backer not,1,
3219,product came wrong broken voltag,1,
3220,product came wrong did everi,1,
3221,product came wrong have receiv,1,
3222,product came wrong noth do,1,
3223,product came wrong voltag ask,1,
3224,product came wrong with piec,1,
3225,product can not cancel purchas,1,
3226,product cancel deliveri the product,1,
3227,product cancel the request want,1,
3228,product canist websit not right,1,
3229,product case clock same bracelet,1,
3230,product charg my credit card,1,
3231,product check product total differ,1,
3232,product chemic fertil the pack,1,
3233,product ching ling place what,1,
3234,product chose ask wa clear,1,
3235,product clearli be origin have,1,
3236,product close win expir date,1,
3237,product code come anoth total,3,
3238,product color sent from anoth,1,
3239,product come blue ye white,1,
3240,product come broken want chang,1,
3241,product come complet it came,1,
3242,product come the deadlin thank,1,
3243,product come without problem he,1,
3244,product compani differ post offic,1,
3245,product compani not contact the,1,
3246,product configur of offer the,1,
3247,product confirm discount valu card,1,
3248,product consist deliv six eight,1,
3249,product consist deliv sixteen eight,1,
3250,product contact canist request inform,1,
3251,product contain two hundr sixti,1,
3252,product correctli did get answer,1,
3253,product cost two hundr sixti,1,
3254,product could cancel want chang,1,
3255,product could make exchang due,1,
3256,product could send mail explain,1,
3257,product cover dri samsung ten,1,
3258,product crack whole content scatter,1,
3259,product crisp piraci sign also,1,
3260,product day is today nine,1,
3261,product day the request bill,1,
3262,product deadlin almost thirti day,1,
3263,product default inform than came,1,
3264,product defect want fix trade,1,
3265,product delay deliveri far have,1,
3266,product deliv accord the request,1,
3267,product deliv actual bought intak,1,
3268,product deliv alleg incomplet address,1,
3269,product deliv anoth color request,1,
3270,product deliv anyway did accept,1,
3271,product deliv at first did,1,
3272,product deliv broken did need,1,
3273,product deliv broken not know,1,
3274,product deliv cascad pr live,1,
3275,product deliv could contact the,1,
3276,product deliv differ the product,1,
3277,product deliv half miss lock,1,
3278,product deliv howev is miss,1,
3279,product deliv howev updat the,1,
3280,product deliv late worst not,1,
3281,product deliv lower ask refund,1,
3282,product deliv no given explan,1,
3283,product deliv not product purchas,1,
3284,product deliv note issu five,1,
3285,product deliv one thought mail,1,
3286,product deliv poorli qualiti yesterday,1,
3287,product deliv return recipi fifteen,1,
3288,product deliv the address just,1,
3289,product deliv the color differ,1,
3290,product deliv the post offic,1,
3291,product deliv without in proper,1,
3292,product deliv worth forti the,1,
3293,product deliv wrong bought product,1,
3294,product deliv wrong did receiv,1,
3295,product deliv yesterday the middl,1,
3296,product deliveri forecast thirteen eight,1,
3297,product deliveri the request await,3,
3298,product deliveri time two eight,1,
3299,product der withdrawn the mail,1,
3300,product describ black arriv white,1,
3301,product descript not match realiti,1,
3302,product did accept exchang correct,1,
3303,product did get return troubleshoot,1,
3304,product did have stock did,1,
3305,product did have took long,1,
3306,product did not ani satisfact,1,
3307,product did not respond the,1,
3308,product did return messag clarifi,1,
3309,product differ advertis much difficulti,1,
3310,product differ color handl mark,1,
3311,product differ store the date,1,
3312,product disappoint sent wrong product,1,
3313,product disproportion poor qualiti can,1,
3314,product do deliv at address,1,
3315,product do understand sinc live,1,
3316,product do usual problem purchas,1,
3317,product doe accept return am,1,
3318,product doe have sell compromis,1,
3319,product doe have stock doe,1,
3320,product doe understand anyth it,1,
3321,product doe work no legibl,1,
3322,product doe work without qualiti,1,
3323,product done almost the last,1,
3324,product eight six today day,1,
3325,product equal came correctli one,1,
3326,product estelionato passag made hous,1,
3327,product even alreadi enter request,1,
3328,product even disguis total differ,1,
3329,product even it deliv decid,1,
3330,product even it deliv receiv,1,
3331,product even money back ve,1,
3332,product exchang lower amount paid,1,
3333,product expens peopl the courag,1,
3334,product explain black cartridg stop,1,
3335,product falsifi did come manual,1,
3336,product far have receiv product,1,
3337,product far one answer email,1,
3338,product far or voic do,1,
3339,product fear be without product,1,
3340,product felt cheat it not,1,
3341,product fifteen day expect delay,1,
3342,product finish not good part,1,
3343,product first time purchas cancel,1,
3344,product for reason can speak,1,
3345,product found differ what have,1,
3346,product four order item want,1,
3347,product four thirti two thousand,1,
3348,product four twenti nine two,1,
3349,product fulfil promis bottl doe,1,
3350,product gave onli one need,1,
3351,product gave problem the first,1,
3352,product get avail readi do,1,
3353,product go the deliveri time,1,
3354,product goe to the garbag,1,
3355,product good it an unbear,1,
3356,product good sold if it,1,
3357,product good the deliveri took,1,
3358,product gray receiv beig the,1,
3359,product ha come lie surrend,1,
3360,product ha deliv not confer,1,
3361,product ha deliv not origin,1,
3362,product ha noth do which,1,
3363,product ha yet arriv home,1,
3364,product had buy and canist,1,
3365,product had deliv not receiv,1,
3366,product had made the request,1,
3367,product hand what had bought,1,
3368,product have alway bought get,1,
3369,product have come two there,1,
3370,product have go post offic,1,
3371,product have pay wait do,1,
3372,product he certainli would buy,1,
3373,product held eleven seven deliveri,1,
3374,product horribl bought the photo,1,
3375,product howev one deliv far,1,
3376,product imag color print etc,1,
3377,product imag present the canist,1,
3378,product in stark competitor deliv,1,
3379,product in stock call to,1,
3380,product in the courier far,1,
3381,product incompat print deskjet two,1,
3382,product incomplet miss birth certif,1,
3383,product induc incorrect purchas the,1,
3384,product inform not given no,1,
3385,product iran not the approv,1,
3386,product is alreadi way know,1,
3387,product is birthday gift two,1,
3388,product is close should deliv,1,
3389,product is defect not chang,1,
3390,product is defect not regist,1,
3391,product is five day late,1,
3392,product is jump nail solut,1,
3393,product is lower the photo,1,
3394,product is ombudsman complaint is,1,
3395,product is replica the worst,1,
3396,product is still discount my,1,
3397,product it alreadi pass deliveri,1,
3398,product it ask ad imag,1,
3399,product it bought two unit,1,
3400,product it came coupl doe,1,
3401,product it not deliv even,1,
3402,product it not yet arriv,1,
3403,product it paid alreadi sent,1,
3404,product it wa to buy,1,
3405,product just arriv howev onli,1,
3406,product just sent an voic,1,
3407,product kit three magnesium simul,1,
3408,product lack respect the custom,1,
3409,product last time look the,1,
3410,product launch voic gave continu,1,
3411,product least miss or less,1,
3412,product light relat the old,1,
3413,product like bisch did pay,1,
3414,product limoncello italian premium coppa,1,
3415,product littl qualiti site appear,1,
3416,product look like wa alreadi,1,
3417,product lousi came rip request,1,
3418,product made an old iron,1,
3419,product made complaint they not,1,
3420,product made credit card want,1,
3421,product made purchas two portrait,1,
3422,product match expect veri fragil,1,
3423,product mattress protector cradl waterproof,1,
3424,product maximum deliveri date alreadi,1,
3425,product may nine differ had,1,
3426,product mention mail receiv said,1,
3427,product metro seal receiv three,1,
3428,product mine arriv would like,1,
3429,product mine listen the two,1,
3430,product minor thirtyxthirti kit in,1,
3431,product miss part send mail,2,
3432,product miss piec request anoth,1,
3433,product miss they gave as,1,
3434,product miss unit still not,1,
3435,product moment alway buy canist,1,
3436,product money back canist better,1,
3437,product more thirti day tel,1,
3438,product movement lx one hundr,1,
3439,product much expect came open,1,
3440,product my address is street,1,
3441,product my money back ask,1,
3442,product my money back descent,1,
3443,product my son birthday parti,1,
3444,product my son everi child,1,
3445,product na atemdeu specul fragil,1,
3446,product name anoth person can,1,
3447,product need improv lot wors,1,
3448,product need they said my,1,
3449,product neither post offic receiv,1,
3450,product never call ignit anyth,1,
3451,product never receiv thi packag,1,
3452,product nf within product behalf,1,
3453,product nizzio amor advanc hydrat,1,
3454,product no seal the lid,1,
3455,product not adapt my tablet,1,
3456,product not appar work product,1,
3457,product not arriv can mandatori,1,
3458,product not arriv had revers,1,
3459,product not arriv is say,1,
3460,product not arriv mail confirm,1,
3461,product not arriv my resid,1,
3462,product not arriv need sue,1,
3463,product not arriv the correct,1,
3464,product not arriv wait arriv,1,
3465,product not come accord the,1,
3466,product not come and paid,2,
3467,product not come far am,1,
3468,product not come model want,1,
3469,product not come new came,1,
3470,product not come voic the,1,
3471,product not come we expect,1,
3472,product not comment store it,1,
3473,product not contact trade correct,1,
3474,product not correspond my expect,1,
3475,product not correspond the announc,1,
3476,product not correspond the model,1,
3477,product not correspond the receiv,1,
3478,product not deliv although is,1,
3479,product not deliv am extrem,1,
3480,product not deliv compani not,1,
3481,product not deliv far no,1,
3482,product not deliv first time,1,
3483,product not deliv is verifi,1,
3484,product not deliv nineteen four,1,
3485,product not deliv request the,1,
3486,product not deliv the fiscal,1,
3487,product not deliv want remov,1,
3488,product not deliv want return,1,
3489,product not deliv which have,1,
3490,product not deliv within stipul,1,
3491,product not deliv without custom,1,
3492,product not deliv would like,1,
3493,product not deliv yet the,1,
3494,product not even go for,1,
3495,product not even report it,1,
3496,product not expect it serv,1,
3497,product not give correct voltag,1,
3498,product not give to date,1,
3499,product not iron gym inform,1,
3500,product not know to recov,1,
3501,product not more one month,1,
3502,product not origin that not,1,
3503,product not pay read bodi,1,
3504,product not receiv deadlin without,1,
3505,product not receiv ridicul site,1,
3506,product not receiv will enter,1,
3507,product not recommend store the,1,
3508,product not return the store,1,
3509,product not same shown phone,1,
