,review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,English
23769,1cdf211d275e25bfff837f614ee8b710,dd8a350a80cdda9148a3c806549d2720,1,,Ainda estou esperando o produto chegar e o prazo era até ontem ,2018-03-15 00:00:00,2018-03-15 12:55:07,
23774,8101bf5170966c942669b7b6e48830e5,3aaee056441dcae251f360b1c71a7279,1,,,2018-03-11 00:00:00,2018-03-16 13:14:16,
23786,5f9413026839a6678763d2b75cba120e,1330176f6500125ff6e8e10922fb714c,1,,"A película de vidro veio riscada e sem o plástico 2 de proteção e a capa do J7 muito larga.
A película do A6 levanta as bordas não dá para usar junto com a capa protetora.",2017-10-22 00:00:00,2017-10-27 14:41:10,
23792,a7c8b36c98953e570071880b82fcc868,33797bbcfc4f22d40110f77692f83c78,1,,,2018-01-06 00:00:00,2018-01-09 22:29:17,
23803,cedd6e0c9e60cfb693fd30a0f0a402dd,2081888273614ad809543f519e949fc5,1,,,2018-04-14 00:00:00,2018-04-14 11:00:54,
23805,d57536200691a29b2c5ed8b5e04ed1db,46ca3c06a077e293704ad910d2a1b16d,1,,"Meu pedido era pra ter chegado até no máximo dia 20 de março, hoje já é dia 22 de março e ainda não chegou!!! Estou bastante desepcionado com a loja.",2018-03-22 00:00:00,2018-03-22 09:36:18,
23806,09db4c326e7158211d66b9f994542274,5ad720f90855a1b905286d8a59dd0aca,1,PRODUTO NÃO ENTREGUE,Gostaria de saber pq o produto não foi entregue. Gostaria de uma solução ,2018-06-07 00:00:00,2018-06-08 14:42:55,
23808,128c507602eef71e8e4ccc5206707507,4f7e398a1ddb1c349465b42b6865c60b,1,,N gostei do produto n era oq imaginei nem oq eu eeperava,2017-06-13 00:00:00,2017-06-14 10:15:26,
23811,499e6424826bcf3b2acb7cbeabc24529,5fdfdf9c7e10eb512c9ba20fdf28e632,1,,"Comprei um BALANÇO INFANTIL, e me entregaram 06 xícaras de café azul marinho, com pires, sem valor comercial algum. Como não sabia do erro a embalagem foi aberta.",2018-01-28 00:00:00,2018-01-31 13:39:01,
23812,12af03f8a4351bd38ad659962bede6bb,0d0665d64b4dd1dae2ed97fa92509144,1,Não recebi o produto,Preciso de uma posição. Até agora não recebi o produto.,2018-05-18 00:00:00,2018-05-20 09:07:31,
23821,37bd872bb86f7492f666ce6a2def8c10,8681822ccf2aaea9124f49a2a6dba7b1,1,,"Comprei e paguei um produto em 03/03/2018.
No dia 19/03 recebi mensagem da lannister.com dizendo que houve problema na entrega nos Correios. Desde então tenho reclamado sem obter nenhuma resposta.",2018-03-15 00:00:00,2018-03-23 23:31:37,
23822,06ff571fa5817459b819a9a9c150b6ba,3cba3b35a00b76f3a83d1cd84bd9becd,1,Insatisfeita,"Não recebi o produto conforme a foto do anúncio, já solicitei a devolução e ainda aguardo resposta.
Não fiquei satisfeita com esse produto que é inferior ao dá foto do anúncio ",2018-06-08 00:00:00,2018-06-13 13:33:41,
23827,a403fcc32f97f9a88ad2cd11da888ec3,94eadd6bc72a7dde85095b20f33e06e9,1,,Estou aguardando resposta sobre pq não enviaram o produto ainda...,2018-01-11 00:00:00,2018-01-11 10:57:31,
23828,71f3840983b5dd5f0e501fc6df0bd742,3e69c99cf58356667fdbd6b7ab0c1e35,1,,,2018-06-15 00:00:00,2018-06-17 05:59:15,
23829,8a8ec8d610059a3d3c962315a881c2f8,a35bf517586a9609441f4d6f8db9f6d2,1,,Não recebi o produto!,2018-03-30 00:00:00,2018-03-30 23:28:07,
23837,f4e75984185ea0bb9abfc18af71ceb4d,d778bedecb77b234aeb18dc79ff59194,1,pedido,"No meu pedido aparece que ja foi entregue, mas não recebi nada ainda",2018-05-16 00:00:00,2018-05-18 13:20:59,
23853,ae238a4b99b08709995353a5964c0939,c8efed385881ed6ba56357b0d20a1e46,1,,,2017-04-08 00:00:00,2017-04-12 22:16:03,
23855,8053073c46ce742bbc37d9df990a0bd0,af393d2317ee5dd4362190cd7b2f80a6,1,,Mesmo a entrega arrasada eu ainda quero minhas panelas,2018-02-25 00:00:00,2018-02-26 12:14:09,
23857,a4ee05819ee4e1f2038bc6205c9b7499,b5e8d13478ad66ec57d480c9e00abb39,1,,,2017-03-14 00:00:00,2017-08-18 18:36:51,
23868,d1e9dafe0f99aba318e4aadd48039ea3,09d048d5bfb9dd1a82f696ce9863e9b0,1,,Comprei duas unidades do produto e só veio uma. Não consigo atendimento.,2018-06-12 00:00:00,2018-06-13 14:17:59,
23870,6c0cc22b79e4e7b8aa5f22a61bdbf158,3ca5fa29d024e3690f532e492d590cc1,1,,"A DATA DE ENTREGA ERA DIA 27/09/2017
MAIS AINDA NÃO RECEBI MEU PRODUTO NA MINHA RESIDENCIA",2017-09-29 00:00:00,2017-09-29 15:02:19,
23875,b4cd66234875fd7e44596cfc9fc05d71,4a35349fd1d8617da52d19a95fcd95e8,1,,Pedi o cancelamento do produto logo após a compra e mesmo assim ele foi enviado e nem chegou para mim. Não quero o produto.,2018-03-31 00:00:00,2018-04-02 09:07:35,
23893,04b9673374ce85a05e6f678194de6866,64ed08a8d552c869c508c5fb48663ece,1,,,2018-03-04 00:00:00,2018-03-07 16:43:56,
23898,df05bb4682b7dbbfa20f129ae15ae312,369423839b4d9789d69665b7c2361443,1,,,2017-12-08 00:00:00,2017-12-08 09:09:43,
23906,b1311ded9a365b87ecef3b95511db5bf,2009bc59edeb703f6656ed6103650c3a,1,,O material da mochila ficou a desejar.,2017-11-02 00:00:00,2017-11-03 08:58:37,
23930,0b85533916886ec08bc515ba160ce0c4,00f1bb0af030935db1745ee28367ea26,1,,,2018-08-19 00:00:00,2018-08-21 17:47:23,
23936,a742c5e347fa6cae3fad4adfa404af14,25eb0761e1e9fbcf056d8d92a88caef8,1,,"Apesar do site dizer que o produto possuía enrolador automático do fio, o produto que recebi possui fio fixo. ",2017-12-02 00:00:00,2017-12-05 09:53:30,
23937,69aba82ad9ad23480d81fd1ab6b62f86,45c353f026b87ee6a62e06be5517e37f,1,,Não recebi meu produto até hoje é era um presente de casamento.,2018-02-10 00:00:00,2018-02-10 12:06:26,
23948,62f07db02f2e769f39c430bfcf4afb86,1cf03b2013a9167bb623e62ac5681f07,1,,"Mandou errado e quando pedi pra trocar disse que não tinha e cancelou sem avisar ninguém, tive que ligar e perguntar.",2017-08-25 00:00:00,2017-10-25 13:11:33,
23950,f8167c5aa0139bc0f013ed07747b3478,eb0786ebf8a32df3392caaf0727e7bbd,1,,"O produto demorou MUITO para chegar e veio com defeito. Ao contatar a loja, tive que INSISTIR para trocarem mesmo com fotos dos defeitos e ainda por cima tive de pagar para enviar. Prejuízo!",2018-01-09 00:00:00,2018-01-16 18:43:14,
23953,ac7ad6b003286e950ab7463a6c93469b,7c65caaf993acf13ce6a8c0aba410801,1,,"capa protetora de celular igual a descrição, porém, o tamanho da capa e da pelicula de vidro veio maior doque o modelo descrito. super chateada por não receber o que era esperado.",2018-02-07 00:00:00,2018-02-22 02:22:02,
23967,640219b559fe28c1c81e6cec842641ef,80f3b3dfb90795a9b5bf61ed8e8df267,1,,Não recebi o relógio!,2017-08-13 00:00:00,2017-08-14 18:12:49,
23971,874b3612c564c7516c780ddc5e7e44ac,7d86c4aa9e59504b23f16c7ca68954a7,1,,,2017-03-12 00:00:00,2017-03-16 16:35:37,
23975,355977d5ce8888845907ccc87f785183,dce5adb99dbd09afb1a7b9a402df9f98,1,,Não telefonou nem mandou email pra informa o q está a acontecendo. Com a entrega uma bosta essa empresa devia fechar de tão ruim q e o atendimento ,2018-04-21 00:00:00,2018-04-21 12:25:19,
23983,950e3ac637306dc66cc3e940d40f3c04,9ae2615288bae316687074b5dfadaf46,1,,Não entendi cancelei o pedido e vcs me mandao mensagem não quero mais o lençol e quero o dinheiro de volta no saite está um lençol lindo e chegou um totalmente diferente ,2017-05-17 00:00:00,2017-05-20 20:54:42,
23992,aef5f930ed78356fd413f80352b739d5,52c470bb7e38c0180705d1339fbc1cc4,1,NAO ENTREGUE,"SEM INFORMAÇÕES SOBRE O PARADEIRO
",2018-06-01 00:00:00,2018-06-01 13:49:36,
24021,d9092f6db75385291b2e0945644c8c16,49325c2deee76676f1abd4811847e835,1,,Estou esperando meu produto,2018-01-07 00:00:00,2018-01-09 18:31:27,
24023,4979200830719dc83982ecd7d6d83888,3f744e5030fb02e02651eb31d5204878,1,nao recomendo,nao recebi o produto completo.. de 6 copos faltaram 4... aguardo resposta,2018-08-08 00:00:00,2018-08-09 14:23:02,
24034,da4b154f311bec3afac98bbe688be114,a9506e4af5c19ca12362961efdefb20d,1,,"produto não correspondeu as expectativas.
não funciona ... ",2017-02-04 00:00:00,2017-02-04 19:26:57,
24047,e6fd753f953e22d6ddd3f6de3c4abd36,2fe96ee292d9f7a92740785a276d2de1,1,,,2017-07-14 00:00:00,2017-07-14 11:39:52,
24051,c950324a42c5796d06f569f77d8b2e88,b159d0ce7cd881052da94fa165617b05,1,,,2017-04-01 00:00:00,2017-04-01 10:24:03,
24068,876a71263b1c1ae4c339ba0b46817796,58fda12832cc512415ef25b96f1638b4,1,,"Entregaram um produto totalmente diferente do que eu comprei.
Me entregaram uma antena de 15 DBI, não foi o que eu comprei.",2018-07-26 00:00:00,2018-07-27 11:03:27,
24082,0872e0dd8677dd7489a035ec4b828084,b168d329f34145f3b1bd2d09ba74f0a5,1,,Ainda não recebi o produto,2018-01-06 00:00:00,2018-01-06 10:33:31,
24085,254c0cda418e52fde7649ed40fdef606,e179226f2bce4372c9425cf0a6948201,1,,Ainda nao rrecebi,2018-01-10 00:00:00,2018-01-10 11:20:39,
24086,751188982a0f279aa9d98b5ed3ad55ed,f1205199f6295174f518734d954e5da3,1,,Somente o Quadro Cofre Para minha Próxima Viagem 33x24x5cm foi entregue.,2018-06-05 00:00:00,2018-06-05 19:52:27,
24090,4327d332cc3509c87fdd58897ae7d8e3,d4bf4c2cae2256d8e92b6ec8f1fd248b,1,,,2017-03-23 00:00:00,2017-03-28 00:25:17,
24099,fc38265692f4edeb31c4e88d4e91eb74,7d5c1320ac55581cd5de4d8f83c99731,1,,,2018-04-18 00:00:00,2018-04-19 18:02:26,
24110,d8b70c5af2fc6f0173b87314a7d7ce56,78d7bf360bb60d0dd4bd37663c126524,1,,,2018-08-31 00:00:00,2018-09-03 15:02:23,
24113,f893d195e262851a9fb5adbbdc0a6316,03d0e68d9f396f3c4e69dbbb0abc3564,1,,Não recomendo essa loja pra ninguém comprei o presente do meu filho no dia 23 de janeiro vai fazer um mês e nada ainda estão dizendo que o carteiro chamou e ninguém atendeu fiquei o dia inteiro emcasa,2018-02-21 00:00:00,2018-02-21 13:06:57,
24114,c8882e88e0242e15707d751b5b66fd21,08213e46524c11c2501c5d0a59ff8b7a,1,,,2018-05-30 00:00:00,2018-05-30 10:36:38,
24115,c04b42c3be9d56c4eea101033be1f9fc,4579bbd75504c2cc0e1a60a69196598a,1,,,2017-12-01 00:00:00,2017-12-01 11:37:03,
24122,254757105deb49eaddc3f03249b6a89d,0fd408210166f23fe823070a2f690048,1,,Pedi 3 unidades do produto é só foram entregues 2 unidades,2018-03-15 00:00:00,2018-03-15 19:16:58,
24127,989b3bb8eda22c1a26ff318e0ed0e853,351c9272da4d3af9d74d3b30ee84cdde,1,,"Comprei um quite de tesouras fio navalha, mas não recebi o modelo que foi escolhido pelo site",2018-03-01 00:00:00,2018-03-02 22:33:10,
24131,72bb360d2a137f462280111e6222957c,885ae5d5896b9a5f3bd2a626876ace12,1,,,2018-08-01 00:00:00,2018-08-01 04:10:12,
24134,b420ce5036a7cfb9ac1f54e09b97be59,c9e893d2e32f6ca9988b30669eb71e5a,1,,"Embora no site da stark consta que o produto foi entregue eu não o recebi. Segundo a portaria do meu condomínio( pessoal da segurança) a mercadoria não foi entregue, ou seja eles não refeberam nad",2017-03-15 00:00:00,2017-03-15 04:03:18,
24149,f39acc84f7a3e188489b168180c42e35,4313ba67282f2ba99c4b3c4f3e344595,1,,,2018-08-10 00:00:00,2018-08-10 17:40:25,
24155,45a3f1735d3c5f6bbf6f1d56ab6ab17c,acbf78375e415ab56c0f6160901b6167,1,,"Ainda não recebi o produto, já passou do prazo e ninguém entra em contato pra dizer o que houve.",2018-03-08 00:00:00,2018-03-08 12:04:22,
24157,4cea083054f558b479556c3384b68efa,4a59b00152497e88a6a4ab7bfe77e04b,1,,quero trocar e nao estou conseguindo a cinco dias,2017-11-14 00:00:00,2017-11-16 12:52:44,
24170,17b252dcc35632f2e08a3a8edd5dd88c,c8cdd4400eb4d108c4fb6992339c9fa1,1,,Demorou um a entrega,2018-01-16 00:00:00,2018-01-18 22:33:33,
24184,b8c405af9a78700fbcfc3dea8cb849da,e6cb268ffb0ba3f571bbc8b60a2e90fe,1,,"Na minha avaliação considero o produto como não entregue pois está fora das especificações da minha compra no site o correto seria com a capacidade de 3 litros ao invés disto recebi um produto de 0,7l",2018-02-20 00:00:00,2018-02-20 19:01:28,
24185,987a9927ef4250095900ce236ea62a2b,aff7b4ae67c914f9555ed558c34e9a81,1,,"O Pen drive que grava voz e vídeo chegou no prazo, porém está com defeito. Não está gravando nada. Mandei um email para a loja que enviou o produto é aguardando uma posição para resolução do problema.",2017-09-22 00:00:00,2017-09-23 22:17:37,
24189,17592266cd3216a98665ebfd6365843a,3ca618a967a369a20ac5f2c4e00e151a,1,,Não recebi o produto ,2018-01-06 00:00:00,2018-01-10 02:49:16,
24206,03515b8ca472ae39c60b2029ebfa3001,2b1e6b2fd50454ea70f9e8f9b437d24d,1,,"Nao consigo contato com ninguem pra saber do meu produto. Também nao é real a informacao sobre o motivo da nao entrega do produto,mas nao consigo fazer a reclamacao.",2017-09-02 00:00:00,2017-09-02 04:42:05,
24212,95e36f1ebf4b8ec461d7a3ff32c9758f,30cf02a409922ad0e5c0f683ad9c45f0,1,,"Não recebi a colcha vinho. Reclamei mas não deu em nada. Não recomendo.
Quero a colcha ou o meu dinheiro de volta",2018-01-26 00:00:00,2018-01-28 23:23:04,
24216,7f7e3d48df444435f00284699ba6a4ac,9564498225916371a8670c3b0253ea81,1,,Comprei 4 anilhas só chegou 1.,2017-05-31 00:00:00,2017-05-31 08:39:50,
24221,bdc71f89cd110d69705b3ffb5973f9ac,c0937aec7cd0f2ff17c2586520713fd7,1,,"correios informa que ate agora não chegou no cd da minha cidade, mas loja que entrega com o correio so se pode esperar isso mesmo",2017-11-10 00:00:00,2017-11-13 12:47:22,
24230,24a60a24e0fd528dc4386386310a90cb,195416246665b8268100ef5fde9722b4,1,,Acho que se pago frente tenho que recebero produto na minha residência ,2017-02-16 00:00:00,2017-02-18 16:42:13,
24234,cca4263e3312882f63a6b21bfc895c90,30b3d49467327cdceed755f76dc8d3f1,1,,"Comprei dois kits para meus aparelhos J5 Samsung. Ambas capas plásticas tem corte errado, tapando o flash. A película não cobre toda a extensão da tela. Desejo proceder com a devolução, para troca.",2018-01-12 00:00:00,2018-01-14 03:27:14,
24240,d13c32d69933981dac7c9c6a933b7037,ec2849a3e5771d9f27e2158628b8fc62,1,,,2017-06-25 00:00:00,2017-06-27 12:13:40,
24251,859a6920a529cef6b9c13e27e1a776fe,8a9be36ffd78382f9ac518945e909636,1,Pior compra que já fiz ,"Produto do camelô... 100% Paraguai
Pior compra que já fiz na internet.
Anúncio não condiz com o produto.

Quero devolver...",2018-06-14 00:00:00,2018-06-14 19:55:11,
24267,59e033c526aa5f13962a7c4048146d82,a146cb08a9ef742c36b2e4052d3a24b2,1,Decepcionada,Veio o produto errado. Não costumo ter problemas com compras nesse site. Mas dessa vez estou decepcionada. Preciso de uma solução urgente.,2018-07-03 00:00:00,2018-07-06 14:53:50,
24277,a5c1f7f3a1e5db293b872b335b58b877,ad289a7aeb017887d348b0e026d8d521,1,Tecido muito fraco; ,"Comprei jogo cama casal em seda prata. A cor veio correta, contudo a confecção é de baixa categoria. Costuras soltas e esgaçadas; feito sem qualidade. Não recomendo ! Não compraria de novo. Péssima !",2018-07-13 00:00:00,2018-07-13 16:33:01,
24279,8a90511249a72061a421c9bbb7a6f45f,9c9c501f71dcf81d14d006826972733a,1,Recebi produto diferente,Recebi um produto diferente do que pedi e não estou sendo assistida quanto a isso !,2018-07-14 00:00:00,2018-07-18 19:09:23,
24306,bf1fa918e4c653c4bcfa3e0da9dec767,21a5a6a3ba44669b781dde94b19a361a,1,,Não recebi o kit transmissão ainda...,2018-01-20 00:00:00,2018-01-23 15:03:59,
24318,a38237a19ecdfd64b94639307dc74742,a9dbb42aae61c8eb9e7ead64817c9469,1,,Mandei inúmeras mensagens sobre o rastreamento do meu produto e não obtive resposta. ja paguei e primeira parcela e nada do relógio chegar. o que fazer? onde ir? ,2018-01-30 00:00:00,2018-01-30 14:40:06,
24339,5a7a8d299040913c6e1c88bee8f96d98,8ff1992743a7f3a6daffc9ec9db05cbc,1,,"o produto esta atrasado, ainda não chegou no meu endereço",2017-06-30 00:00:00,2017-06-30 21:39:22,
24357,9db8216518b4955de9e1fada39d1312f,fdc4c75dff7c1545dd19c597436d6f1e,1,,Estou aguardando chegar para poder classificar o produto,2017-10-04 00:00:00,2017-10-04 23:48:41,
24362,efef5a00aac989951350619e06681dcb,ac2b7c522d811acba0aa270ed3e112e4,1,,"Loja lixo, entregaram produto errado, mandei email pro stark reclamando, nem obtive resposta, bela consideraçao por um cliente de tantos anos, qro ver o valor na minha fatura, ja q sao diferentes!",2016-10-22 00:00:00,2016-10-24 23:33:19,
24364,412f9b841d885566b851a2d8861d2b4a,74df7f96ed0e23d9290b02f3534eb597,1,Passou do prazo de entreg,"Inrresponsabiliade, estou esperando um produto que o prazo era dia até dia 14, estou insatisfeita.",2018-08-16 00:00:00,2018-08-16 06:03:27,
24398,18d09d54b2e6c0715ab8bb8ed02f606a,8e87d18bbab2a0394d37332363c1f804,1,,,2018-02-18 00:00:00,2018-02-18 19:26:13,
24420,dbdf1ea31790c8ecfcc6750525661a9b,fa06c9f04ef55a2a43f2246a0777b7c8,1,,"O produto veio embalado apenas por um frágil envelope, o que ocasionou o fato da caixa do cartucho ficar totalmente destruída.",2018-03-20 00:00:00,2018-03-21 01:02:05,
24430,a048bec7cc885a400282b1a15d2a2efe,9345ea7f31e39f37b596a47f3a1ea203,1,,,2018-02-07 00:00:00,2018-02-07 22:45:48,
24442,d0fadb47f78b9869c8b8704d19d53ddd,c0902caa9df6e499f3aa6d5acb55f6c5,1,Péssimo,"A loja lannister é referência na entrega de seus produtos sempre comprei e recebo muito antes do prazo, mas esse parceiro, nãorecomendo.",2018-08-08 00:00:00,2018-08-08 10:33:53,
24443,e63bee4cd3bc655360d5f23da9389080,b18b5fde5616ba3978e71483cf648a26,1,,,2018-03-16 00:00:00,2018-03-18 16:22:00,
24447,7652a9854c1534f516bdc17387cb4503,5e5fed142a552be6d6f1e04a800446d6,1,,,2018-03-15 00:00:00,2018-03-16 03:08:59,
24461,566522516de3b687146ac6f40269689e,a132f4bdf1eb9803546cef73ca7bd322,1,,,2018-07-21 00:00:00,2018-07-24 18:01:18,
24463,657f9adecd47c645824b3d6b5d60b626,7d9bb415ee7bea63cedc5efacddb02d0,1,,,2018-01-18 00:00:00,2018-01-22 16:24:55,
24468,3b305c11a136a24496ab831945d4f456,40d2a869f24d0fcaf5a569330470313d,1,,"O produto veio fora do prazo, é só recebi porque solicitei o cancelamento.

Lamentável.",2017-06-21 00:00:00,2017-06-23 11:55:40,
24471,6b1b4ee77c1d54aefd56555bec98aa0b,db4d62e39557516a1ce6145d0c659ae1,1,,"Produto péssimo,uma das tesouras veio com empenas ,não vou enviar de volta pois sei que é um processo demorado,mas estou com o produto insatisfeito.",2017-06-22 00:00:00,2017-06-22 20:35:30,
24482,ce73ffa784816e3cdc52587e2580efd9,069370014d6465fb28770cd9449402c5,1,,,2017-12-16 00:00:00,2017-12-16 09:31:07,
24487,d65a8cf4b660799a787f7468fdba859c,0c38c51b8a775bccbf8a0e340be3cece,1,,,2018-08-22 00:00:00,2018-08-22 16:45:10,
24489,a85a4aaa33c6a6a180b2af34f925e69b,ada48b7ce9fee2a62cd265bd45a9c97b,1,,,2017-06-25 00:00:00,2017-06-25 14:09:13,
24491,2518803238cabbf63564593e4a8fc52d,997fd4b37386d10b57d4ac8cdec011a6,1,Nada de produto,"Ainda não recebi o produto. Sendo assim, não posso opinar sobre ele. Quanto a loja, deixa a desejar quanto aos prazos.",2018-08-09 00:00:00,2018-08-14 11:40:54,
24497,8414819daa8e12c0dd50b6878f0c9456,e95c2973b9be01bfe69bd4e1f33346fa,1,,"Fiz varias compras no mesmo dia
Já recebi todas e dessa loja nem notícia
Inclusive já veio até na fatura do meu cartão de crédito e já paguei ",2018-07-26 00:00:00,2018-08-01 10:59:27,
24504,9b1e2c9d0d236f106bed5169a8cde33f,3b1b1d0a19960310b9e033909f63f662,1,Entrega do produto,Falta de atenção e respeito com cliente,2018-06-23 00:00:00,2018-06-27 08:09:13,
24505,41ed8254635784cbc62d612c5ededecc,35b8e54d765e6b217e2dc5ab34f6b323,1,,"O Fornecedor entrou em contato mas não deu nenhuma solução nem prazo de entrega, não se responsabilizou pelo atraso, colocou a culpa em uma empresa terceira, apenas comprei e quero receber.",2016-12-03 00:00:00,2016-12-03 12:08:14,
24506,5683a7ab773b86997d721db935349af7,d1c8a4c31e8c7baecf7db50c988e5527,1,nao entregam produto,"eu fui na lojas lannister pra comprar no site lannister pensando ser seguro mero engano, me enviaram embalagem com nota nao sei se e e verdadeira ,o produto nao veio e paguei a vista no dinheiro.",2018-08-18 00:00:00,2018-08-20 20:00:22,
24550,b180f90da1f7198fd0536a366468ee79,ce85845ca7d1014cbae2bddabe1d468c,1,,"comprei dois relógios e recebi apenas um, como devo proceder",2018-01-31 00:00:00,2018-02-11 23:27:09,
24553,62b3cc90ae0451be4eae5d7760ccf89c,e85a7df9469c9d0c194f92a5dece760a,1,,pedi três cactineas e chegou tres canela de velh,2018-03-18 00:00:00,2018-03-19 19:28:48,
24554,dc9f9fe5aa92c67a8b1457ed0b2111d1,033c0d8e5bce8110d7900e088c75389d,1,arrependimento,"Solicitei o cancelamento antes da entrega, quero exercer meu direito de arrependimento, devolver o produto e receber meu dinheiro de volta. O site da stark dificulta o processo e não SAC",2018-06-15 00:00:00,2018-06-18 15:19:05,
24576,c51c6bc140bde6714a903fc2f95b2e9e,ee07e83c0d2cc891e7ff4f5472475ffc,1,Entregaram somente uma un,Entre somente uma unidade do spray quando foi comprado é pago duas unidades. Na nota fiscal constam duas unidades. Preciso ser ressarcido do valor referente a 1 unidade do spray.,2018-06-02 00:00:00,2018-06-02 22:52:43,
24587,5c190c05cc625270b16b7cab1d9c691a,4e4aa299535ead6fe63a779d539c493d,1,,,2018-08-09 00:00:00,2018-08-09 03:38:21,
24590,26cd23041b56b17585d0e6c720443693,dc18a044b56ed174037ca164cdf2e921,1,,"Eu comprei o produto no mês de Outubro com a intenção de deixa lo instalado antes de eu viajar. Já viagei, retornei e até hoje não recebi o produto. ",2016-12-01 00:00:00,2016-12-01 10:39:57,
24597,57a84a0bb3c84121414fb1815fbed687,ec24ea9acb22b2520d36d72a75eab525,1,,Estou aguardando há semanas e até hj nada ,2017-10-28 00:00:00,2017-10-29 16:33:56,
