,phrases,frequency,English
3782,never arriv,2,
3783,never buy,6,
3784,never happen,2,
3785,never problem,2,
3786,never receiv,2,
3787,never thi,3,
3788,new came,2,
3789,next day,3,
3790,nine day,3,
3791,nine eight,2,
3792,nine eighteen,2,
3793,nine hundr,10,
3794,nine million,2,
3795,nine six,3,
3796,nine thousand,4,
3797,nineti nine,4,
3798,nineti today,2,
3799,no answer,3,
3800,no longer,3,
3801,no one,14,
3802,no option,2,
3803,no qualiti,2,
3804,no respons,4,
3805,no return,3,
3806,no time,2,
3807,no way,3,
3808,non deliveri,3,
3809,non origin,2,
3810,not ani,2,
3811,not answer,7,
3812,not arriv,41,
3813,not ask,3,
3814,not be,2,
3815,not bought,2,
3816,not buy,13,
3817,not cancel,3,
3818,not chang,3,
3819,not charg,2,
3820,not come,30,
3821,not confer,4,
3822,not contact,7,
3823,not correspond,7,
3824,not deliv,69,
3825,not enter,5,
3826,not evalu,3,
3827,not even,5,
3828,not fit,5,
3829,not fulfil,7,
3830,not get,19,
3831,not give,18,
3832,not go,2,
3833,not good,5,
3834,not happen,2,
3835,not have,2,
3836,not in,3,
3837,not indic,4,
3838,not inform,4,
3839,not know,11,
3840,not like,7,
3841,not look,2,
3842,not make,3,
3843,not match,5,
3844,not meet,3,
3845,not origin,8,
3846,not pay,2,
3847,not possibl,3,
3848,not print,2,
3849,not product,5,
3850,not receiv,60,
3851,not recogn,3,
3852,not recommend,15,
3853,not reimburs,2,
3854,not releas,2,
3855,not respond,8,
3856,not return,7,
3857,not right,2,
3858,not same,5,
3859,not say,2,
3860,not sell,2,
3861,not send,6,
3862,not sent,3,
3863,not speak,3,
3864,not suitabl,2,
3865,not take,5,
3866,not talk,3,
3867,not the,15,
3868,not they,2,
3869,not to,2,
3870,not updat,2,
3871,not use,4,
3872,not wait,3,
3873,not want,9,
3874,not watch,2,
3875,not work,37,
3876,not worth,7,
3877,not yet,39,
3878,note came,3,
3879,note do,3,
3880,note issu,4,
3881,note the,2,
3882,note two,3,
3883,noth come,2,
3884,noth deliv,2,
3885,noth did,2,
3886,noth do,9,
3887,noth done,3,
3888,noth els,2,
3889,noth my,3,
3890,noth the,6,
3891,now did,2,
3892,now noth,2,
3893,number the,2,
3894,obtain return,3,
3895,of poor,2,
3896,of the,6,
3897,of thi,2,
3898,offer the,4,
3899,offic claim,2,
3900,offic not,3,
3901,offic receiv,1,
3902,offic report,1,
3903,offic return,1,
3904,offic say,1,
3905,offic see,1,
3906,offic store,1,
3907,offic supplier,1,
3908,offic take,1,
3909,offic talk,1,
3910,offic the,1,
3911,offic they,2,
3912,offic turn,1,
3913,offic until,1,
3914,offic who,1,
3915,offic would,1,
3916,oil dial,1,
3917,ok perfum,1,
3918,ol better,1,
3919,ol king,1,
3920,old address,1,
3921,old babi,1,
3922,old child,1,
3923,old good,1,
3924,old iron,1,
3925,old model,1,
3926,old outdat,1,
3927,old product,2,
3928,old say,1,
3929,old tap,1,
3930,old too,1,
3931,oliv vitro,1,
3932,ombudsman complaint,1,
3933,ombudsman not,1,
3934,ombudsman phone,1,
3935,omiss shame,1,
3936,omit want,1,
3937,on american,1,
3938,on call,1,
3939,on canist,1,
3940,on card,1,
3941,on freight,1,
3942,on seventeen,1,
3943,on site,2,
3944,on the,3,
3945,on time,3,
3946,on trust,1,
3947,on way,1,
3948,onc had,1,
3949,one abid,1,
3950,one acquir,1,
3951,one after,1,
3952,one alreadi,4,
3953,one ancient,1,
3954,one and,1,
3955,one answer,10,
3956,one appear,1,
3957,one armchair,1,
3958,one arriv,4,
3959,one aspect,1,
3960,one await,1,
3961,one bag,2,
3962,one batteri,1,
3963,one black,1,
3964,one book,2,
3965,one bottl,2,
3966,one box,2,
3967,one broken,1,
3968,one bsp,2,
3969,one call,1,
3970,one came,2,
3971,one can,1,
3972,one cartridg,1,
3973,one case,1,
3974,one cepthirti,1,
3975,one chair,2,
3976,one chandeli,1,
3977,one code,1,
3978,one color,1,
3979,one come,1,
3980,one commun,1,
3981,one consid,1,
3982,one contact,3,
3983,one coupl,1,
3984,one crack,1,
3985,one cup,2,
3986,one curtain,1,
3987,one day,5,
3988,one defect,1,
3989,one deliv,4,
3990,one detail,1,
3991,one do,2,
3992,one eight,1,
3993,one eighteen,1,
3994,one extern,1,
3995,one far,2,
3996,one fifti,2,
3997,one fiftyxtwo,1,
3998,one filter,2,
3999,one five,2,
4000,one forti,1,
4001,one four,3,
4002,one gave,1,
4003,one give,2,
4004,one got,2,
4005,one ha,1,
4006,one have,1,
4007,one hope,1,
4008,one hundr,39,
4009,one instal,1,
4010,one issu,1,
4011,one it,1,
4012,one item,5,
4013,one kg,1,
4014,one len,1,
4015,one luminari,1,
4016,one made,1,
4017,one mail,1,
4018,one manifest,1,
4019,one merchandis,1,
4020,one metal,1,
4021,one meter,1,
4022,one million,1,
4023,one mini,1,
4024,one model,1,
4025,one month,6,
4026,one naestou,1,
4027,one need,2,
4028,one network,2,
4029,one new,1,
4030,one nine,2,
4031,one nineti,4,
4032,one not,1,
4033,one note,2,
4034,one of,1,
4035,one one,8,
4036,one order,3,
4037,one outsid,1,
4038,one pay,1,
4039,one perfum,1,
4040,one photo,1,
4041,one pictur,1,
4042,one piec,1,
4043,one place,1,
4044,one post,1,
4045,one precis,1,
4046,one problem,1,
4047,one product,12,
4048,one qualiti,1,
4049,one queen,1,
4050,one ramo,1,
4051,one rate,1,
4052,one receiv,3,
4053,one resolv,1,
4054,one respond,1,
4055,one return,4,
4056,one scale,1,
4057,one sent,3,
4058,one set,1,
4059,one seventi,1,
4060,one should,1,
4061,one side,1,
4062,one sign,1,
4063,one signal,1,
4064,one siren,1,
4065,one site,1,
4066,one six,1,
4067,one sixti,3,
4068,one so,1,
4069,one solv,1,
4070,one spray,2,
4071,one ssd,1,
4072,one star,1,
4073,one still,2,
4074,one tablet,1,
4075,one tend,1,
4076,one that,1,
4077,one the,26,
4078,one them,3,
4079,one thing,4,
4080,one thirti,1,
4081,one thought,1,
4082,one thousand,6,
4083,one time,3,
4084,one tomorrow,1,
4085,one trace,1,
4086,one two,1,
4087,one un,1,
4088,one unit,11,
4089,one valu,1,
4090,one vial,2,
4091,one voic,4,
4092,one wait,2,
4093,one want,2,
4094,one warn,1,
4095,one week,1,
4096,one went,2,
4097,one what,1,
4098,one when,1,
4099,one which,1,
4100,one will,1,
4101,one within,1,
4102,one without,2,
4103,one would,2,
4104,one xl,1,
4105,one you,2,
4106,one your,1,
4107,one zero,2,
4108,onebdf silver,1,
4109,onexfifti three,1,
4110,onli arriv,2,
4111,onli base,1,
4112,onli basket,1,
4113,onli bottl,1,
4114,onli came,9,
4115,onli deliv,5,
4116,onli gave,2,
4117,onli got,1,
4118,onli issu,1,
4119,onli meet,1,
4120,onli one,19,
4121,onli poll,1,
4122,onli problem,1,
4123,onli receiv,23,
4124,onli record,1,
4125,onli request,1,
4126,onli say,1,
4127,onli send,2,
4128,onli sent,2,
4129,onli the,1,
4130,onli they,1,
4131,onli three,1,
4132,onli today,1,
4133,onli two,2,
4134,onli use,1,
4135,onli voic,2,
4136,onli warn,1,
4137,onlin am,1,
4138,onlin store,1,
4139,open box,1,
4140,open call,2,
4141,open cancel,1,
4142,open canist,2,
4143,open check,1,
4144,open complaint,4,
4145,open disappoint,1,
4146,open grow,1,
4147,open had,1,
4148,open observ,1,
4149,open packag,4,
4150,open process,1,
4151,open request,1,
4152,open return,1,
4153,open seal,1,
4154,open sever,1,
4155,open the,5,
4156,open thought,1,
4157,open took,1,
4158,open track,1,
4159,oper applianc,1,
4160,oper it,2,
4161,opinion been,1,
4162,opinion bought,1,
4163,opinion have,1,
4164,opinion not,1,
4165,opinion soon,1,
4166,opinion the,1,
4167,opinion would,1,
4168,opposit the,1,
4169,option call,1,
4170,option in,1,
4171,option prefer,1,
4172,option return,1,
4173,option speak,1,
4174,option the,1,
4175,option useless,1,
4176,or forecast,1,
4177,or in,1,
4178,or less,2,
4179,or not,1,
4180,or revers,1,
4181,or voic,1,
4182,or warn,1,
4183,orang color,2,
4184,order about,1,
4185,order account,1,
4186,order alreadi,1,
4187,order as,1,
4188,order black,1,
4189,order came,1,
4190,order can,1,
4191,order cancel,1,
4192,order despit,1,
4193,order doe,1,
4194,order exchang,1,
4195,order far,1,
4196,order film,1,
4197,order got,1,
4198,order have,1,
4199,order incomplet,1,
4200,order it,1,
4201,order item,3,
4202,order long,1,
4203,order made,1,
4204,order miss,1,
4205,order not,1,
4206,order one,2,
4207,order paid,1,
4208,order perfum,1,
4209,order product,4,
4210,order reason,1,
4211,order same,1,
4212,order six,2,
4213,order size,1,
4214,order still,1,
4215,order stop,1,
4216,order than,1,
4217,order the,3,
4218,order they,2,
4219,order thirti,1,
4220,order three,2,
4221,order twice,1,
4222,order two,6,
4223,order yet,1,
4224,organ box,3,
4225,organ photo,1,
4226,orient warranti,1,
4227,origin advertis,1,
4228,origin besid,1,
4229,origin black,2,
4230,origin blumenau,1,
4231,origin box,1,
4232,origin cancel,1,
4233,origin china,1,
4234,origin doe,1,
4235,origin essenc,1,
4236,origin filter,1,
4237,origin found,1,
4238,origin have,1,
4239,origin hp,2,
4240,origin in,1,
4241,origin it,2,
4242,origin model,1,
4243,origin packag,2,
4244,origin piec,1,
4245,origin pirat,1,
4246,origin price,1,
4247,origin print,1,
4248,origin product,5,
4249,origin qualiti,1,
4250,origin replica,1,
4251,origin season,1,
4252,origin sent,1,
4253,origin should,1,
4254,origin six,1,
4255,origin take,1,
4256,origin that,1,
4257,origin the,3,
4258,origin xl,1,
4259,ornament receiv,1,
4260,os two,1,
4261,other ah,1,
4262,other altern,1,
4263,other cancel,1,
4264,other chair,1,
4265,other even,1,
4266,other four,1,
4267,other item,2,
4268,other lack,1,
4269,other messag,1,
4270,other not,1,
4271,other order,1,
4272,other otherwis,1,
4273,other pf,1,
4274,other product,4,
4275,other rememb,1,
4276,other set,1,
4277,other step,2,
4278,other tb,1,
4279,other three,1,
4280,other time,1,
4281,otherwis go,1,
4282,otherwis not,1,
4283,otherwis will,1,
4284,otherwis would,2,
4285,oust not,1,
4286,out foot,1,
4287,out origin,1,
4288,outcom the,1,
4289,outdat slow,1,
4290,outdat version,1,
4291,outer side,1,
4292,outlet gave,1,
4293,outlet noth,1,
4294,outlet water,1,
4295,outrag depend,1,
4296,outrag price,1,
4297,outsid deadlin,1,
4298,outsid paid,1,
4299,outsid who,1,
4300,over get,1,
4301,over the,1,
4302,overcom expir,1,
4303,pack blurri,1,
4304,pack came,1,
4305,pack deadlin,1,
4306,pack fold,1,
4307,pack inadequ,1,
4308,pack leak,1,
4309,pack miss,1,
4310,pack preacher,2,
4311,pack shoe,1,
4312,pack tango,1,
4313,pack the,1,
4314,pack thi,1,
4315,pack violat,1,
4316,pack without,1,
4317,packag all,1,
4318,packag arriv,1,
4319,packag came,4,
4320,packag damag,1,
4321,packag declar,1,
4322,packag differ,1,
4323,packag dirti,1,
4324,packag draw,1,
4325,packag insid,1,
4326,packag just,1,
4327,packag much,1,
4328,packag not,2,
4329,packag note,2,
4330,packag one,2,
4331,packag onli,1,
4332,packag open,2,
4333,packag packag,1,
4334,packag perfum,1,
4335,packag product,2,
4336,packag realiz,1,
4337,packag saw,1,
4338,packag shown,1,
4339,packag take,1,
4340,packag that,1,
4341,packag the,5,
4342,packag tri,2,
4343,packag veri,1,
4344,packag violat,1,
4345,packag wa,1,
4346,packag want,1,
4347,packag with,1,
4348,packag without,1,
4349,packag would,1,
4350,packet one,2,
4351,paid absurd,1,
4352,paid alreadi,2,
4353,paid both,1,
4354,paid deliv,1,
4355,paid did,4,
4356,paid doe,1,
4357,paid doubl,1,
4358,paid eight,1,
4359,paid even,1,
4360,paid expens,1,
4361,paid fifti,1,
4362,paid first,2,
4363,paid five,1,
4364,paid four,1,
4365,paid freight,12,
4366,paid individu,1,
4367,paid it,1,
4368,paid lilac,1,
4369,paid low,1,
4370,paid my,1,
4371,paid not,6,
4372,paid noth,1,
4373,paid one,2,
4374,paid plastic,1,
4375,paid price,1,
4376,paid product,5,
4377,paid ret,1,
4378,paid ship,1,
4379,paid so,1,
4380,paid steer,1,
4381,paid targaryen,1,
4382,paid than,1,
4383,paid the,9,
4384,paid three,1,
4385,paid to,1,
4386,paid total,1,
4387,paid two,16,
4388,paid valu,2,
4389,paid view,2,
4390,paid want,1,
4391,paid websit,1,
4392,paid who,1,
4393,paid would,1,
4394,paint kit,1,
4395,paint packag,1,
4396,paint plate,1,
4397,pair cartridg,1,
4398,pair pictur,1,
4399,pan did,1,
4400,pan do,1,
4401,pan due,1,
4402,pan leak,1,
4403,panda the,1,
4404,paper announc,1,
4405,paper did,1,
4406,paraguay worst,1,
4407,parallel replica,1,
4408,parallel report,1,
4409,parallel unit,1,
4410,parent readi,1,
4411,part aluminum,1,
4412,part could,1,
4413,part er,1,
4414,part fell,1,
4415,part not,1,
4416,part send,3,
4417,part so,1,
4418,part super,1,
4419,part suspect,1,
4420,part the,5,
4421,part total,1,
4422,parti do,1,
4423,parti of,1,
4424,parti sell,1,
4425,parti the,1,
4426,parti two,1,
4427,partial deliv,1,
4428,partial total,1,
4429,partner are,1,
4430,partner canist,1,
4431,partner compani,1,
4432,partner do,1,
4433,partner have,2,
4434,partner know,1,
4435,partner landsim,1,
4436,partner list,1,
4437,partner product,1,
4438,partner push,1,
4439,partner respond,1,
4440,partner respons,1,
4441,partner said,1,
4442,partner stark,1,
4443,partner store,3,
4444,partner the,1,
4445,partner these,1,
4446,partner to,1,
4447,partner use,1,
4448,partnership canist,1,
4449,partnership help,1,
4450,pass car,1,
4451,pass contact,1,
4452,pass deadlin,1,
4453,pass deliveri,3,
4454,pass five,1,
4455,pass forti,1,
4456,pass so,1,
4457,pass the,1,
4458,pass two,1,
4459,passag box,1,
4460,passag made,1,
4461,passim everi,1,
4462,passim without,1,
4463,passiv evil,1,
4464,passport two,1,
4465,past almost,1,
4466,past estim,1,
4467,past one,1,
4468,past role,1,
4469,past the,1,
4470,path the,1,
4471,pattern should,1,
4472,pattern sold,1,
4473,paulo sp,1,
4474,pay attent,2,
4475,pay expens,1,
4476,pay mislead,1,
4477,pay not,2,
4478,pay read,1,
4479,pay then,1,
4480,pay twenti,2,
4481,pay two,1,
4482,pay wait,1,
4483,pay without,1,
4484,payment approv,1,
4485,payment deadlin,1,
4486,payment discov,1,
4487,payment first,1,
4488,payment insid,1,
4489,payment is,1,
4490,payment month,1,
4491,payment no,1,
4492,payment not,1,
4493,payment revers,2,
4494,payment six,1,
4495,payment the,3,
4496,payment two,1,
4497,payment wa,1,
4498,payment would,1,
4499,pc alreadi,1,
4500,pc not,1,
4501,pc the,1,
4502,pearl ha,1,
4503,peel print,1,
4504,pen receiv,1,
4505,pen still,1,
4506,pend simpl,1,
4507,pendant appear,1,
4508,pendant broken,1,
4509,pendant came,2,
4510,pendant construct,1,
4511,pendant not,1,
4512,pendant receiv,1,
4513,pendant they,1,
4514,pendriv usb,1,
4515,peopl accord,1,
4516,peopl respons,1,
4517,peopl the,1,
4518,per deliveri,1,
4519,perceiv ad,1,
4520,perceiv da,1,
4521,perfect fake,1,
4522,perfect howev,1,
4523,perform due,1,
4524,perform give,1,
4525,perform the,1,
4526,perfum came,2,
4527,perfum fake,1,
4528,perfum hugo,1,
4529,perfum miss,1,
4530,perfum my,2,
4531,perfum no,1,
4532,perfum not,1,
4533,perfum origin,1,
4534,perfum spray,1,
4535,perfum the,1,
4536,perfum tommi,1,
4537,perfum totem,1,
4538,perfum two,1,
4539,perhap truck,1,
4540,peri tre,1,
4541,period neither,1,
4542,period would,1,
4543,person absurd,1,
4544,person anoth,1,
4545,person can,1,
4546,person good,1,
4547,person need,1,
4548,person thermal,1,
4549,person without,1,
4550,peso servic,1,
4551,pessimima experi,1,
4552,pet box,1,
4553,pet nf,1,
4554,pet receiv,1,
4555,pf unit,1,
4556,ph rapid,1,
4557,philip came,1,
4558,phone alreadi,1,
4559,phone answer,1,
4560,phone appear,1,
4561,phone call,1,
4562,phone contact,2,
4563,phone horribl,1,
4564,phone hundr,1,
4565,phone immedi,1,
4566,phone impos,1,
4567,phone inform,1,
4568,phone it,1,
4569,phone low,1,
4570,phone miss,1,
4571,phone my,1,
4572,phone not,1,
4573,phone number,3,
4574,phone pc,1,
4575,phone receiv,1,
4576,phone request,1,
4577,phone spoil,1,
4578,phone talk,1,
4579,phone targaryen,1,
4580,phone the,3,
4581,phone they,1,
4582,phone tri,1,
4583,phone we,1,
4584,photo ad,1,
4585,photo announc,1,
4586,photo believ,1,
4587,photo black,1,
4588,photo deliv,1,
4589,photo did,1,
4590,photo differ,1,
4591,photo discret,1,
4592,photo do,2,
4593,photo draw,1,
4594,photo extrem,1,
4595,photo get,1,
4596,photo it,1,
4597,photo mark,1,
4598,photo match,1,
4599,photo more,1,
4600,photo not,4,
4601,photo photo,1,
4602,photo product,1,
4603,photo prove,1,
4604,photo qualiti,1,
4605,photo receiv,2,
4606,photo seem,2,
4607,photo site,1,
4608,photo smaller,1,
4609,photo templat,1,
4610,photo the,11,
4611,photo thought,1,
4612,photo wa,1,
4613,photo want,1,
4614,photo with,1,
4615,physic educ,1,
4616,physic the,1,
4617,pick ani,1,
4618,picolin ginger,1,
4619,pictur believ,1,
4620,pictur frame,1,
4621,pictur print,1,
4622,pictur targaryen,1,
4623,pictur the,1,
4624,pictur want,1,
4625,pie look,1,
4626,piec bought,1,
4627,piec came,1,
4628,piec contact,1,
4629,piec describ,1,
4630,piec disappoint,1,
4631,piec kit,1,
4632,piec make,1,
4633,piec need,1,
4634,piec not,3,
4635,piec quantiti,1,
4636,piec receiv,1,
4637,piec request,1,
4638,piec seller,1,
4639,piec sent,1,
4640,piec the,3,
4641,piec torn,1,
4642,piec wait,1,
4643,pigment da,1,
4644,pillow arriv,1,
4645,pillow broom,1,
4646,pillow cover,1,
4647,pillow far,1,
4648,pillow memori,2,
4649,pillow model,1,
4650,pillowcas poor,1,
4651,pillowcas receiv,1,
4652,pin alway,1,
4653,pine the,1,
4654,pink came,1,
4655,pink white,1,
4656,pipett they,1,
4657,piraci sign,1,
4658,pirat go,1,
4659,pirat whose,1,
4660,piston kit,1,
4661,piston seat,1,
4662,place black,1,
4663,place bought,1,
4664,place disappoint,1,
4665,place fit,1,
4666,place out,1,
4667,place purchas,1,
4668,place receiv,1,
4669,place the,1,
4670,place thirti,1,
4671,place top,1,
4672,place wa,1,
4673,place what,1,
4674,plan product,1,
4675,plan two,1,
4676,plant that,1,
4677,plastic bad,1,
4678,plastic cover,1,
4679,plastic curtain,3,
4680,plastic latch,1,
4681,plastic reveal,1,
4682,plastic that,1,
4683,plastic the,1,
4684,plastic understand,1,
4685,plastic yarn,1,
4686,plate not,1,
4687,plate of,1,
4688,plate when,1,
4689,platform miss,1,
4690,play futsal,1,
4691,play is,1,
4692,play merchandis,1,
4693,play money,1,
4694,play trash,1,
4695,play voic,1,
4696,pleas ask,1,
4697,pleas chang,1,
4698,pleas check,3,
4699,pleas contact,1,
4700,pleas deadlin,1,
4701,pleas did,1,
4702,pleas forget,1,
4703,pleas give,1,
4704,pleas let,1,
4705,pleas mi,1,
4706,pleas post,1,
4707,pleas provid,1,
4708,pleas respond,1,
4709,pleas send,1,
4710,pleas solv,2,
4711,pleas streamlin,1,
4712,pleas want,2,
4713,pleas warn,1,
4714,plot still,1,
4715,plot three,1,
4716,plu card,1,
4717,plu give,1,
4718,plu none,1,
4719,plu note,1,
4720,plu product,1,
4721,plu receiv,1,
4722,plu the,2,
4723,plu they,1,
4724,plush keeper,1,
4725,po rapid,1,
4726,point defect,1,
4727,point give,1,
4728,pointer not,1,
4729,pointer stop,1,
4730,polivitamin each,1,
4731,poll two,1,
4732,pond rio,1,
4733,poor buy,1,
4734,poor call,1,
4735,poor compani,1,
4736,poor condit,2,
4737,poor deliveri,3,
4738,poor finish,1,
4739,poor mous,1,
4740,poor partner,1,
4741,poor product,1,
4742,poor qualiti,13,
4743,poor seller,2,
4744,poor servic,1,
4745,poor store,1,
4746,poor support,1,
4747,poorli finish,1,
4748,poorli made,1,
4749,poorli pack,3,
4750,poorli qualiti,2,
4751,porn am,1,
4752,portrait howev,1,
4753,posit far,1,
4754,posit hyperopia,2,
4755,posit if,1,
4756,posit lens,2,
4757,posit merchandis,1,
4758,posit my,2,
4759,posit regard,1,
4760,posit request,1,
4761,posit so,1,
4762,posit the,9,
4763,posit thi,1,
4764,posit to,1,
4765,posit total,1,
4766,posit until,1,
4767,posit urgent,1,
4768,posit you,1,
4769,possibl cancel,1,
4770,possibl chang,1,
4771,possibl evalu,1,
4772,possibl have,1,
4773,possibl request,1,
4774,possibl veri,1,
4775,post code,1,
4776,post inform,1,
4777,post neg,1,
4778,post number,1,
4779,post offic,46,
4780,post otherwis,1,
4781,post product,1,
4782,post show,1,
4783,post strike,1,
4784,post ten,1,
4785,post the,2,
4786,postag the,1,
4787,postal code,1,
4788,postal complain,1,
4789,pot end,1,
4790,pot miss,1,
4791,pot onli,1,
4792,pot pot,1,
4793,potato it,1,
4794,powder arriv,1,
4795,powder paid,1,
4796,power corona,1,
4797,power suppli,1,
4798,pr live,1,
4799,practic they,1,
4800,preacher ten,1,
4801,preacher total,1,
4802,precis eighteen,1,
4803,precis mislead,1,
4804,precis remedi,1,
4805,predict deliveri,1,
4806,predict six,1,
4807,prefer pay,1,
